#Regexp to get Excel file:
## Search for (\d+-\d+-\d+)\s+(\d+)\s+(\d+)\s+
## Replace w/ $1\t$2\t$3\n


DATE SMS TOTAL 

Data fra
 busstuc.idi.ntnu.no

Nyeste først?


2016-4-4	8	2955
2016-4-5	9	3059
2016-4-6	11	2900
2016-4-7	9	3107
2016-4-8	10	3491
2016-4-9	8	3581
2016-4-10	5	2363
2016-4-11	7	2549
2016-4-12	7	2722
2016-4-13	7	3006
2016-4-14	7	3541
2016-4-15	11	3809
2016-4-16	10	4316
2016-4-17	6	2428
2016-4-18	9	3045
2016-4-19	2	730
2016-4-20	9	3906
2016-5-17	7	5791
2016-6-11	0	136
2016-6-12	3	2205
2016-6-13	1	2618
2016-6-14	5	2674
2016-6-15	5	1938
2016-6-16	6	2153
2016-6-17	8	2352
2016-6-18	4	2424
2016-6-19	3	1796
2016-6-20	20	2604
2016-6-21	9	2930
2016-6-22	17	2358
2016-6-23	11	2475
2016-6-24	3	2272
2016-6-25	11	2064
2016-6-26	1	1561
2016-6-27	7	2364
2016-6-28	11	2379
2016-6-29	6	2269
2016-6-30	7	2071
2016-7-1	4	2225
2016-7-2	7	2571
2016-7-3	0	1528
2016-7-4	2	789

2016-7-15 0 631
2016-7-16 3 1327
2016-7-17 3 1166
2016-7-18 10 1358
2016-7-19 6 1331
2016-7-20 1 1598
2016-7-21 9 1589
2016-7-22 5 1604
2016-7-23 4 1597
2016-7-24 2 1254
2016-7-25 2 1614
2016-7-26 1 2000
2016-7-27 4 1620
2016-7-28 3 1427
2016-7-29 3 1818
2016-7-30 11 1890
2016-7-31 9 1375
2016-8-1 2 1758
2016-8-2 2 2100
2016-8-3 7 2268
2016-8-4 1 2047
2016-8-5 8 2240
2016-8-6 2 2212
2016-8-7 3 1591
2016-8-8 10 2279
2016-8-9 8 2628
2016-8-10 5 2421
2016-8-11 1 2651
2016-8-12 11 3130
2016-8-13 9 2309














2013-7-14	0	255
2013-7-15	0	255
2013-7-16	0	88
2013-8-17	0	892
2013-8-18	0	1163
2013-8-19	1	1990
2013-8-20	0	1611
2013-8-21	2	1794
2013-8-22	0	1595
2013-8-23	0	1422
2013-8-24	2	1522
2013-8-25	0	1061
2013-8-26	0	1321
2013-8-27	0	1253
2013-8-28	0	1276
2013-8-29	0	1285
2013-8-30	1	1195
2013-8-31	0	1228
2013-9-1	0	788
2013-9-2	0	1172
2013-9-3	0	1287
2013-9-4	0	1292
2013-9-5	0	1103
2013-9-6	0	1149
2013-9-7	0	1025
2013-9-8	0	875
2013-9-9	0	1056
2013-9-10	1	1012
2013-9-11	0	1036
2013-9-12	1	1215
2013-9-13	1	357
2013-10-1	0	259
2013-10-2	0	775
2013-10-3	0	789
2013-10-4	0	793
2013-10-5	0	1027
2013-10-6	0	798
2013-10-7	0	461
2013-10-31	0	225
2013-11-1	0	1032
2013-11-2	0	1175
2013-11-3	1	860
2013-11-4	1	797
2013-11-5	0	894
2013-11-6	0	951
2013-11-7	0	1037
2013-11-8	0	1069
2013-11-9	0	1137
2013-11-10	14	904
2013-11-11	8	906
2013-11-12	24	985
2013-11-13	16	1021
2013-11-14	1	1165
2013-11-15	7	1235
2013-11-16	0	278
2013-12-19	1	985
2013-12-24	0	74
2013-12-25	1	192
2013-12-26	28	419
2013-12-27	25	680
2013-12-28	0	622
2013-12-29	0	435
2013-12-30	0	725
2013-12-31	1	524
2014-1-1	0	385
2014-1-2	0	569
2014-1-3	1	629
2014-1-4	0	679
2014-1-5	0	588
2014-1-6	1	811
2014-1-7	0	915
2014-1-8	0	881
2014-1-9	0	1000
2014-1-10	1	1140
2014-1-11	1	1224
2014-1-12	1	793
2014-1-13	0	1103
2014-1-14	0	968
2014-1-15	0	1077
2014-1-16	0	1038
2014-1-17	1	1245
2014-1-18	0	1290
2014-1-19	0	467
2014-1-20	1	959
2014-1-21	1	989
2014-1-22	2	1040
2014-1-23	2	961
2014-1-24	16	1053
2014-1-25	28	1268
2014-1-26	25	873
2014-1-27	2	899
2014-1-28	0	923
2014-1-29	3	912
2014-1-30	1	914
2014-1-31	1	1155
2014-2-1	1	1062
2014-2-2	5	848
2014-2-3	19	866
2014-2-4	23	996
2014-2-5	18	1027
2014-2-6	12	892
2014-2-7	0	181
2014-3-13	1	624
2014-3-14	11	916
2014-3-15	27	1150
2014-3-16	20	807
2014-3-17	29	842
2014-3-18	19	894
2014-3-19	14	949
2014-3-20	9	910
2014-3-21	9	903
2014-3-22	18	1091
2014-3-23	17	692
2014-3-24	29	676
2014-3-25	14	716
2014-3-26	14	734
2014-3-27	20	714
2014-3-28	25	827
2014-3-29	16	1025
2014-3-30	10	428
2014-4-14	19	521
2014-4-15	14	594
2014-4-16	22	528
2014-4-17	8	263
2014-4-18	6	301
2014-4-19	12	358
2014-4-20	6	375
2014-4-21	8	362
2014-4-22	13	504
2014-4-23	5	532
2014-4-24	0	560
2014-4-25	1	708
2014-4-26	0	791
2014-4-27	0	536
2014-4-28	0	697
2014-4-29	0	710
2014-4-30	2	833
2014-5-1	2	720
2014-5-2	0	822
2014-5-3	0	834
2014-5-4	0	523
2014-5-5	0	538
2014-5-6	0	644
2014-5-7	0	633
2014-5-8	0	645
2014-5-9	0	731
2014-5-10	0	743
2014-5-11	0	443
2014-5-12	0	337
OOOPS, restarted because of firewall problems? #MERGED with atb's server BECAUSE OF FIREWALL PROBLEMS
DATE SMS TOTAL
2014-4-1	10	1134
2014-4-2	18	2873
2014-4-3	22	2753
2014-4-4	20	3254
2014-4-5	26	3887
2014-4-6	9	2446
2014-4-7	4	1079
2014-4-8	10	782
2014-4-9	15	715
2014-4-10	24	928
2014-4-11	29	710
2014-4-12	15	562
2014-4-13	0	70
2014-4-14	19	521
2014-4-15	14	594
2014-4-16	22	528
2014-4-17	8	263
2014-4-18	6	301
2014-4-19	12	358
2014-4-20	6	375
2014-4-21	8	362
2014-4-22	13	504
2014-4-23	5	532
2014-4-24	0	560
2014-4-25	1	708
2014-4-26	0	791
2014-4-27	0	536
2014-4-28	0	697
2014-4-29	0	710
2014-4-30	2	833
2014-5-1	2	720
2014-5-2	0	822
2014-5-3	0	252
2014-6-9	0	324
2014-6-10	1	507
2014-6-11	0	495
2014-6-12	0	468
2014-6-13	0	502
2014-6-14	0	543
2014-6-15	5	382
2014-6-16	5	417
2014-6-17	0	320
2014-6-18	0	531
2014-6-19	1	353
2014-6-19	0	155
2014-6-20	0	469
2014-6-21	3	470
2014-6-22	0	395
2014-6-23	3	632
2014-6-24	3	582
2014-6-25	5	667
2014-6-26	0	528
2014-6-27	0	438
2014-6-28	0	416
2014-6-29	21	367
2014-6-30	19	525
2014-7-1	0	332
2014-7-7	8	306
2014-7-8	6	305
2014-7-9	11	375
2014-7-10	7	246
2014-7-11	3	276
2014-7-12	14	311
2014-7-13	17	284
2014-7-14	5	301
2014-7-15	4	354
2014-7-16	4	230
2014-7-17	6	340
2014-7-18	5	299
2014-7-19	8	326
2014-7-20	5	259
2014-7-21	7	319
2014-7-22	4	361
2014-7-23	4	306
2014-7-24	5	299
2014-7-25	8	245
2014-7-26	2	405
2014-7-27	14	325
2014-7-28	5	363
2014-7-29	6	348
2014-7-30	13	344
2014-7-31	12	369
2014-8-1	4	391
2014-8-2	7	529
2014-8-3	0	375
2014-8-4	9	438
2014-8-5	2	355
2014-8-6	15	414
2014-8-7	7	386
2014-8-8	11	444
2014-8-9	15	471
2014-8-10	4	426
2014-8-11	21	752
2014-8-12	12	821
2014-8-13	9	828
2014-8-14	15	836
2014-8-15	22	950
2014-8-16	16	1024
2014-8-17	10	335
2014-8-17	9	402
2014-8-18	27	1239
2014-8-19	20	965
2014-8-20	15	725
2014-8-20	5	163
2014-8-21	13	880
2014-8-22	12	802
2014-8-23	15	715
2014-8-24	20	607
2014-8-25	17	704
2014-8-26	9	735
2014-8-27	17	817
2014-8-28	18	704
2014-8-29	10	725
2014-8-30	6	645
2014-8-31	12	579
2014-9-1	10	785
2014-9-2	22	703
2014-9-3	11	689
2014-9-4	9	726
2014-9-5	14	778
2014-9-6	5	711
2014-9-7	17	635
2014-9-8	15	525
2014-9-9	15	774
2014-9-10	8	393
2014-10-7	4	325
2014-10-8	10	489
2014-10-9	5	456
2014-10-10	11	560
2014-10-11	23	559
2014-10-12	5	346
2014-10-13	8	428
2014-10-14	14	550
2014-10-15	21	556
2014-10-16	11	538
2014-10-17	8	675
2014-10-18	9	701
2014-10-19	2	561
2014-10-20	8	515
2014-10-21	1	144
2014-10-25	4	260
2014-10-26	10	444
2014-10-27	9	457
2014-10-28	12	546
2014-10-29	15	522
2014-10-30	11	571
2014-10-31	7	722
2014-11-1	18	787
2014-11-2	13	435
2014-11-3	10	480
2014-11-4	28	547
2014-11-5	11	641
2014-11-6	17	551
2014-11-7	11	707
2014-11-8	14	652
2014-11-9	4	217
2014-11-9	4	500
2014-11-10	5	447
2014-11-11	11	548
2014-11-12	10	575
2014-11-13	17	546
2014-11-14	15	764
2014-11-15	6	767
2014-11-16	8	471
2014-11-17	8	455
2014-11-18	9	517
2014-11-19	10	525
2014-11-20	13	580
2014-11-21	10	587
2014-11-22	12	733
2014-11-23	18	450
2014-11-24	12	455
2014-11-25	7	490
2014-11-26	19	583
2014-11-27	11	540
2014-11-28	11	601
2014-11-29	14	711
2014-11-30	16	510
2014-12-1	8	478
2014-12-2	7	468
2014-12-3	9	477
2014-12-4	11	446
2014-12-5	8	664
2014-12-6	12	734
2014-12-7	7	391
2014-12-10	7	500
2014-12-11	10	600
2014-12-12	6	707
2014-12-13	10	700
2014-12-14	8	500
2014-12-15	12	600
2014-12-16	8	300
DATE SMS TOTAL
2015-1-2	1	83
2015-1-3	8	460
2015-1-4	4	456
2015-1-5	15	567
2015-1-6	17	621
2015-1-7	7	619
2015-1-8	11	543
2015-1-9	13	635
2015-1-10	23	721
2015-1-11	4	325
2015-1-12	15	696
2015-1-13	9	745
2015-1-14	10	640
2015-1-15	8	483
2015-1-16	10	758
2015-1-17	15	749
2015-1-18	15	507
2015-1-19	12	626
2015-1-20	7	615
2015-1-21	10	678
2015-1-22	15	752
2015-1-23	11	837
2015-1-24	11	999
2015-1-25	7	540
2015-1-26	20	587
2015-1-27	17	710
2015-1-28	11	686
2015-1-29	14	691
2015-1-30	16	800
2015-1-31	4	838
2015-2-1	3	550
2015-2-2	10	644
2015-2-3	14	742
2015-2-4	12	695
2015-2-5	15	786
2015-2-6	19	681
2015-2-7	5	808
2015-2-8	7	559
2015-2-9	14	726
2015-2-10	2	642
2015-2-11	19	631
2015-2-12	10	669
2015-2-13	10	705
2015-2-14	11	690
2015-2-15	15	528
2015-2-16	12	588
2015-2-17	5	561
2015-2-18	9	460
2015-2-19	9	531
2015-2-20	6	643
2015-2-21	17	724
2015-2-22	14	507
2015-2-23	19	532
2015-2-24	12	574
2015-2-25	5	640
2015-2-26	11	613
2015-2-27	13	672
2015-2-28	4	726
2015-3-1	7	504
2015-3-2	13	503
2015-3-3	10	610
2015-3-4	13	537
2015-3-5	10	554
2015-3-6	7	484
2015-3-7	2	705
2015-3-8	5	440
2015-3-9	11	519
2015-3-10	9	538
2015-3-11	11	607
2015-3-12	14	758
2015-3-13	13	630
2015-3-14	8	689
2015-3-15	9	471
2015-3-16	7	413
2015-3-17	4	423
2015-3-18	5	508
2015-3-19	8	562
2015-3-20	14	615
2015-3-21	10	689
2015-3-22	10	432
2015-3-23	7	424
2015-3-24	7	516
2015-3-25	6	509
2015-3-26	6	559
2015-3-27	7	425
2015-3-28	12	525
2015-3-29	1	28
2015-3-30	2	208
2015-3-31	2	208
2015-4-1	2	484
2015-4-2	4	215
2015-4-3	12	268
2015-4-4	3	260
2015-4-5	7	218
2015-4-6	5	317
2015-4-7	9	456
2015-4-8	10	503
2015-4-9	6	587
2015-4-10	17	614
2015-4-11	13	611
2015-4-12	7	505
2015-4-13	9	465
2015-4-14	10	562
2015-4-15	11	520
2015-4-16	4	509
2015-4-17	6	681
2015-4-18	18	757
2015-4-19	13	546
2015-4-20	14	2176
2015-4-21	15	2723
2015-4-22	11	2843
2015-4-23	9	2970
2015-4-24	11	3226
2015-4-25	7	3296
2015-4-26	7	2208
2015-4-27	6	2297
2015-4-28	7	2205
2015-4-29	10	2982
2015-4-30	7	3659
2015-5-1	5	3349
2015-5-2	12	3052
2015-5-3	4	2173
2015-5-4	17	2621
2015-5-5	13	2634
2015-5-6	7	2590
2015-5-7	5	2676
2015-5-8	13	3104
2015-5-9	10	3526
2015-5-10	7	2307
2015-5-11	6	2422
2015-5-12	12	2830
2015-5-13	21	3087
2015-5-14	11	2939
2015-5-15	12	3181
2015-5-16	19	4583
2015-5-17	12	5574
2015-5-18	12	2502
2015-5-19	12	2601
2015-5-20	15	2643
2015-5-21	12	2534
2015-5-22	11	3231
2015-5-23	4	3143
2015-5-24	16	2732
2015-5-25	5	2421
2015-5-26	7	2309
2015-5-27	14	2553
2015-5-28	6	2471
2015-5-29	4	2916
2015-5-30	13	3108
2015-5-31	13	3037
2015-6-1	7	2466
2015-6-2	8	2498
2015-6-3	4	2674
2015-6-4	16	2824
2015-6-5	15	3302
2015-6-6	7	3464
2015-6-7	4	2037
2015-6-8	6	2153
2015-6-9	7	2290
2015-6-10	3	2284
5 
2015-6-11	12	2591
2015-6-12	8	3066
2015-6-13	5	3018
2015-6-14	4	1925
2015-6-15	6	2258
2015-6-16	11	2220
2015-6-17	15	2576
2015-6-18	6	2412
2015-6-19	2	2411
2015-6-20	4	2390
2015-6-21	6	2120
2015-6-22	16	3798
2015-6-23	10	3641
2015-6-24	17	3436
2015-6-25	14	3927
2015-6-26	18	3434
2015-6-27	9	3092
2015-6-28	14	2081
2015-6-29	9	2557
2015-6-30	13	2125
2015-7-1	10	2431
2015-7-2	13	2403
2015-7-3	7	2240
2015-7-4	8	2485
2015-7-5	2	1660
2015-7-6	5	2165
2015-7-7	4	2149
2015-7-8	8	2285
2015-7-9	10	1744
2015-7-10	13	2366
2015-7-11	17	2534
2015-7-12	4	1641
2015-7-13	9	1900
2015-7-14	7	1848
2015-7-15	7	2295
2015-7-16	12	1889
2015-7-17	6	1988
2015-7-18	4	2084
2015-7-19	4	1537
2015-7-20	2	1863
2015-7-21	5	1838
2015-7-22	10	1746
2015-7-23	13	1746
2015-7-24	11	1843
2015-7-25	13	2252
2015-7-26	14	1644
2015-7-27	17	1924
2015-7-28	6	1942
2015-7-29	10	2025
2015-7-30	10	2275
2015-7-31	6	2638
2015-8-1	11	3219
2015-8-2	11	2082
2015-8-3	14	2380
2015-8-4	12	2336
2015-8-5	21	2678
2015-8-6	16	2508
2015-8-7	16	2983
2015-8-8	11	3258
2015-8-9	1	2435
2015-8-10	19	3568
2015-8-11	14	4733
2015-8-12	6	4525
2015-8-13	12	4322
2015-8-14	16	3687
2015-8-15	13	4434
2015-8-16	13	4734
DATE SMS TOTAL
2015-8-17	25	5316
2015-8-18	18	4462
2015-8-19	14	4345
2015-8-20	18	4239
2015-8-21	11	4344
2015-8-22	15	4717
2015-8-23	5	6720
2015-8-24	33	5867
Fra atb.no

2014
DATE SMS TOTAL
2014-1-1	5	1257
2014-1-2	18	1768
2014-1-3	20	1726
2014-1-4	22	1685
2014-1-5	21	1580
2014-1-6	16	2286
2014-1-7	12	2222
2014-1-8	27	2064
2014-1-9	38	2462
2014-1-10	25	2852
2014-1-11	35	3019
2014-1-12	31	1946
2014-1-13	37	2683
2014-1-14	25	2582
2014-1-15	27	2749
2014-1-16	41	2713
2014-1-17	26	3064
2014-1-18	21	3174
2014-1-19	26	2414
2014-1-20	25	2423
2014-1-21	33	2529
2014-1-22	47	2575
2014-1-23	25	2590
2014-1-24	23	2947
2014-1-25	34	3654
2014-1-26	29	2236
2014-1-27	19	2384
2014-1-28	24	2563
2014-1-29	20	2386
2014-1-30	30	2439
2014-1-31	27	2952
2014-2-1	34	2897
2014-2-2	26	2190
2014-2-3	25	2378
2014-2-4	24	2335
2014-2-5	19	2300
2014-2-6	14	2356
2014-2-7	8	574
2014-2-7	19	2066
2014-2-8	29	2979
2014-2-9	25	2115
2014-2-10	18	2333
2014-2-11	26	2278
2014-2-12	25	2245
2014-2-13	21	2290
2014-2-14	27	2678
2014-2-15	32	2894
2014-2-16	23	1897
2014-2-17	24	2197
2014-2-18	32	2173
2014-2-19	19	2129
2014-2-20	28	2097
2014-2-21	20	2230
2014-2-22	35	2447
2014-2-23	18	1643
2014-2-24	20	2123
2014-2-25	38	2356
2014-2-26	20	2428
2014-2-27	18	2169
2014-2-28	31	2562
2014-3-1	31	2907
2014-3-2	18	2070
2014-3-3	10	1996
2014-3-4	17	2326
2014-3-5	11	2091
2014-3-6	17	2030
2014-3-7	24	2521
2014-3-8	52	3482
2014-3-9	16	1966
2014-3-10	16	2237
2014-3-11	29	2230
2014-3-12	17	2274
2014-3-13	15	2169
2014-3-14	22	2587
2014-3-15	31	3238
2014-3-16	23	2069
2014-3-17	34	2647
2014-3-18	19	2507
2014-3-19	16	2406
2014-3-20	13	2481
2014-3-21	19	2522
2014-3-22	25	3392
2014-3-23	18	2006
2014-3-24	33	1887
2014-3-25	22	2104
2014-3-26	15	2124
2014-3-27	20	2101
2014-3-28	25	2452
2014-3-29	15	2407
2014-4-4	11	11
2014-4-5	27	27
2014-4-6	9	9
2014-4-7	14	1284
2014-4-8	11	1984
2014-4-9	16	1999
2014-4-10	26	2372
2014-4-11	31	2543
2014-4-12	17	1997
2014-4-13	4	915
2014-4-14	0	133
2014-4-30	10	2221
2014-5-1	17	2652
2014-5-2	18	2553
2014-5-3	26	1781
2014-5-4	25	1898
2014-5-5	23	1896
2014-5-6	16	1831
2014-5-7	31	2015
2014-5-8	27	2023
2014-5-9	12	2356
2014-5-10	19	2720
2014-5-11	14	1881
2014-5-12	1	347
2014-5-12	2	579
2014-5-13	18	1895
2014-5-14	23	2058
2014-5-15	13	2229
2014-5-16	34	2989
2014-5-17	59	6300
2014-5-18	15	1892
2014-5-19	14	1873
2014-5-20	12	1849
2014-5-21	27	1907
2014-5-22	11	2285
2014-5-23	14	2527
2014-5-24	26	2376
2014-5-25	12	1793
2014-5-26	12	1772
2014-5-27	17	1798
2014-5-28	16	2017
2014-5-29	15	2144
2014-5-30	16	1979
2014-5-31	12	2075
2014-6-1	8	1571
2014-6-2	13	2158
2014-6-3	17	1907
2014-6-4	21	2048
2014-6-5	23	1988
2014-6-6	20	2637
2014-6-7	21	2539
2014-6-8	11	1615
2014-6-9	3	1719
2014-6-10	6	1656
2014-6-11	28	2087
2014-6-12	20	2050
2014-6-13	20	2312
2014-6-14	14	2380
2014-6-15	6	1504
2014-6-16	17	1722
2014-6-17	18	1711
2014-6-18	18	1904
2014-6-19	4	1272
#MOVED SMS-TUC to WTW !!
2014-6-19	0	68
2014-6-20	8	2084
2014-6-21	3	2265
2014-6-22	0	1563
2014-6-23	9	2873
2014-6-24	11	2684
2014-6-25	10	2451
2014-6-26	9	2609
2014-6-27	2	2179
2014-6-28	0	2150
2014-6-29	5	1520
2014-6-30	11	67
2014-6-30	66	1882
2014-7-1	8	1758
2014-7-2	34	2077
2014-7-3	3	30
2014-7-3	12	1793
2014-7-4	0	1774
2014-7-5	0	1758
2014-7-6	0	1147
2014-7-7	0	1726
2014-7-8	0	1421
2014-7-9	0	1438
2014-7-10	0	1403
2014-7-11	0	1666
2014-7-12	0	1714
2014-7-13	0	1298
2014-7-14	0	1352
2014-7-15	0	1401
2014-7-16	0	1330
2014-7-17	0	1359
2014-7-18	0	1370
2014-7-19	0	1549
2014-7-20	0	1266
2014-7-21	0	1144
2014-7-22	0	1575
2014-7-23	0	1364
2014-7-24	0	1239
2014-7-25	0	1474
2014-7-26	0	1715
2014-7-27	0	1145
2014-7-28	0	1505
2014-7-29	0	1529
2014-7-30	0	1596
2014-7-31	0	1621
2014-8-1	0	2134
2014-8-2	1	2467
2014-8-3	0	1493
2014-8-4	0	1849
2014-8-5	0	1636
2014-8-6	0	1907
2014-8-7	0	1672
2014-8-8	0	2128
2014-8-9	1	2365
2014-8-10	0	1831
2014-8-11	0	2842
2014-8-12	0	3136
2014-8-13	0	3482
2014-8-14	0	3549
2014-8-15	0	3490
2014-8-16	0	3458
2014-8-17	0	520
2014-8-17	0	1723
2014-8-18	0	4786
2014-8-19	0	3647
2014-8-20	0	2820
2014-8-20	0	599
2014-8-21	0	3126
2014-8-22	0	2899
2014-8-23	0	3122
2014-8-24	0	2185
2014-8-25	0	2916
2014-8-26	0	2740
2014-8-27	0	2709
2014-8-28	0	2427
2014-8-29	0	3052
2014-8-30	0	2818
2014-8-31	0	1897
2014-9-1	0	2380
2014-9-2	0	2862
2014-9-3	0	2579
2014-9-4	0	2437
2014-9-5	0	2578
2014-9-6	0	3245
2014-9-7	1	2009
2014-9-8	0	2207
2014-9-9	0	2589
2014-9-10	0	1497
2014-10-7	0	1594
2014-10-8	0	2084
2014-10-9	0	2256
2014-10-10	0	2403
2014-10-11	0	2740
2014-10-12	0	1684
2014-10-13	0	2375
2014-10-14	0	2426
2014-10-15	0	2331
2014-10-16	0	2434
2014-10-17	0	2641
2014-10-18	0	3262
2014-10-19	0	2144
2014-10-20	0	2147
2014-10-25	0	1121
2014-10-26	0	1980
2014-10-27	0	2024
2014-10-28	0	2099
2014-10-29	0	2253
2014-10-30	0	2074
2014-10-31	0	1078
2014-11-1 0 1680? 2014-11-2 0 1756? 2014-11-3 0 1754?
2014-11-3	0	1444
2014-11-4	0	2159
2014-11-5	0	2395
2014-11-6	0	2379
2014-11-7	0	2625
2014-11-8	0	3032
2014-11-9	0	2148
2014-11-10	0	1873
2014-11-11	0	2179
2014-11-12	0	2418
2014-11-13	0	2295
2014-11-14	0	2535
2014-11-15	0	2959
2014-11-16	0	1888
2014-11-17	0	2088
2014-11-18	0	2295
2014-11-19	0	2466
2014-11-20	0	2484
2014-11-21	2	2776
2014-11-22	0	3420
2014-11-23	0	3012
2014-11-24	0	2463
2014-11-25	0	2415
2014-11-26	0	2344
2014-11-27	0	2656
2014-11-28	0	3119
2014-11-29	0	3150
2014-11-30	0	2415
2014-12-1	0	2172
2014-12-2	0	2324
2014-12-3	0	2407
2014-12-4	0	2428
2014-12-5	2	3039
